name,sku,price,stock
"Dell Camera",SKU-030576,37092336,590
"Sony Tablet",SKU-030577,22652705,966
"Sony Smartphone",SKU-030578,42075480,535
"HP Camera",SKU-030579,32206654,704
"Sony Smartphone",SKU-030580,3740739,862
"Apple Smartphone",SKU-030581,14469050,817
"Dell Laptop",SKU-030582,1500549,58
"Sony Tablet",SKU-030583,33880757,676
"HP Monitor",SKU-030584,13834838,233
"Sony Tablet",SKU-030585,14707567,999
"Dell Camera",SKU-030586,12162546,49
"Samsung Smartphone",SKU-030587,45334551,260
"HP Camera",SKU-030588,47225899,406
"Apple Camera",SKU-030589,32505693,470
"HP Laptop",SKU-030590,42278038,494
"Samsung Camera",SKU-030591,26052453,723
"HP Tablet",SKU-030592,25288051,726
"Sony Camera",SKU-030593,36689825,545
"Dell Smartphone",SKU-030594,29981186,963
"Samsung Laptop",SKU-030595,6920810,557
"Dell Smartphone",SKU-030596,8920500,433
"Dell Monitor",SKU-030597,7966056,664
"Sony Monitor",SKU-030598,33145546,736
"Apple Laptop",SKU-030599,26875265,817
"Apple Tablet",SKU-030600,8115893,605
"HP Smartphone",SKU-030601,38898598,381
"Dell Camera",SKU-030602,6402078,106
"Apple Monitor",SKU-030603,22064865,337
"Dell Monitor",SKU-030604,10961624,464
"Apple Smartphone",SKU-030605,27290714,720
"Dell Tablet",SKU-030606,48466884,736
"Apple Laptop",SKU-030607,47582837,964
"Sony Tablet",SKU-030608,46183405,756
"Dell Camera",SKU-030609,2860833,468
"Dell Smartphone",SKU-030610,24292039,190
"HP Tablet",SKU-030611,32430829,309
"Sony Smartphone",SKU-030612,29646417,141
"HP Camera",SKU-030613,26706159,951
"HP Camera",SKU-030614,48145634,61
"Samsung Smartphone",SKU-030615,43590388,36
"Apple Monitor",SKU-030616,17474718,237
"Dell Monitor",SKU-030617,9053032,450
"Samsung Monitor",SKU-030618,37815927,203
"Samsung Monitor",SKU-030619,24980099,520
"Apple Smartphone",SKU-030620,39759774,156
"Dell Tablet",SKU-030621,36299563,641
"Sony Laptop",SKU-030622,42643561,540
"Apple Tablet",SKU-030623,16986911,134
"Apple Monitor",SKU-030624,17391930,977
"HP Laptop",SKU-030625,5770961,600
"Dell Smartphone",SKU-030626,14189860,220
"HP Monitor",SKU-030627,4141936,940
"HP Camera",SKU-030628,33366541,451
"HP Smartphone",SKU-030629,25916737,437
"Sony Camera",SKU-030630,34385419,883
"Dell Laptop",SKU-030631,35387754,252
"Sony Camera",SKU-030632,29502600,90
"Sony Monitor",SKU-030633,5290904,504
"Sony Tablet",SKU-030634,9219789,471
"Samsung Tablet",SKU-030635,47686115,417
"Sony Smartphone",SKU-030636,3500226,223
"HP Smartphone",SKU-030637,43684605,260
"Dell Laptop",SKU-030638,45864029,562
"Dell Smartphone",SKU-030639,10611149,980
"Dell Monitor",SKU-030640,2590871,789
"Sony Laptop",SKU-030641,37460746,118
"Samsung Laptop",SKU-030642,34443493,243
"Sony Camera",SKU-030643,38301513,409
"Samsung Camera",SKU-030644,23814131,381
"Apple Smartphone",SKU-030645,30835252,36
"Sony Camera",SKU-030646,13867060,977
"HP Camera",SKU-030647,19689340,237
"Dell Camera",SKU-030648,47921668,51
"Sony Laptop",SKU-030649,42736354,993
"Dell Camera",SKU-030650,27615771,701
"Dell Smartphone",SKU-030651,8500560,561
"Sony Laptop",SKU-030652,43307000,82
"Dell Monitor",SKU-030653,44766789,594
"Sony Monitor",SKU-030654,17632265,408
"HP Camera",SKU-030655,34721777,762
"HP Laptop",SKU-030656,11068101,669
"Sony Camera",SKU-030657,26597634,378
"Dell Tablet",SKU-030658,3380536,194
"Apple Laptop",SKU-030659,4242896,506
"HP Camera",SKU-030660,26526172,253
"Sony Laptop",SKU-030661,34307160,600
"Sony Tablet",SKU-030662,31310391,733
"Sony Smartphone",SKU-030663,28700232,62
"Apple Camera",SKU-030664,9520790,558
"HP Laptop",SKU-030665,22130393,195
"Apple Smartphone",SKU-030666,34140753,912
"Apple Camera",SKU-030667,11421435,659
"Sony Tablet",SKU-030668,7832454,604
"Dell Monitor",SKU-030669,29277529,12
"Sony Monitor",SKU-030670,34154977,94
"Apple Laptop",SKU-030671,49111373,194
"Apple Monitor",SKU-030672,5509394,8
"Dell Monitor",SKU-030673,20820103,616
"Apple Laptop",SKU-030674,2014267,345
"Apple Laptop",SKU-030675,7301265,953
"HP Tablet",SKU-030676,21128315,639
"HP Camera",SKU-030677,38771104,263
"Sony Monitor",SKU-030678,5158210,118
"HP Camera",SKU-030679,33142942,682
"Dell Camera",SKU-030680,21664813,310
"Sony Monitor",SKU-030681,32004983,109
"Apple Tablet",SKU-030682,35502140,537
"Dell Camera",SKU-030683,4780543,521
"Dell Camera",SKU-030684,35029938,606
"Dell Smartphone",SKU-030685,24925887,331
"Apple Tablet",SKU-030686,11648062,836
"Dell Tablet",SKU-030687,22103864,985
"Sony Camera",SKU-030688,41387973,231
"Sony Monitor",SKU-030689,24796647,49
"Apple Smartphone",SKU-030690,45497809,874
"Apple Camera",SKU-030691,30931776,105
"Apple Laptop",SKU-030692,17185524,626
"HP Laptop",SKU-030693,20726904,774
"Samsung Smartphone",SKU-030694,28407779,732
"Samsung Camera",SKU-030695,5525873,323
"Sony Smartphone",SKU-030696,37207682,804
"Dell Smartphone",SKU-030697,14599106,56
"Dell Tablet",SKU-030698,5711972,913
"Sony Tablet",SKU-030699,16876911,327
"Sony Smartphone",SKU-030700,5903618,131
"Dell Laptop",SKU-030701,25979322,981
"Sony Tablet",SKU-030702,14360313,601
"HP Laptop",SKU-030703,42691431,721
"HP Camera",SKU-030704,20034307,345
"Samsung Monitor",SKU-030705,33967525,284
"HP Monitor",SKU-030706,43179671,672
"Sony Tablet",SKU-030707,10305515,84
"Apple Laptop",SKU-030708,27815379,108
"Apple Smartphone",SKU-030709,28778851,107
"Sony Laptop",SKU-030710,17640007,290
"HP Laptop",SKU-030711,26188821,93
"Apple Laptop",SKU-030712,23338094,571
"Sony Tablet",SKU-030713,17977318,885
"Apple Laptop",SKU-030714,3539559,789
"Dell Camera",SKU-030715,30059394,438
"Apple Laptop",SKU-030716,28329940,532
"Dell Camera",SKU-030717,49339722,282
"Apple Laptop",SKU-030718,30614897,82
"Dell Laptop",SKU-030719,33047727,371
"Samsung Tablet",SKU-030720,18803737,367
"Samsung Laptop",SKU-030721,32479888,949
"Dell Tablet",SKU-030722,8122121,513
"Sony Monitor",SKU-030723,15668984,767
"HP Tablet",SKU-030724,14259177,272
"Apple Camera",SKU-030725,13608834,867
"Samsung Tablet",SKU-030726,3019965,616
"Samsung Smartphone",SKU-030727,33238286,76
"HP Camera",SKU-030728,36519079,939
"Sony Camera",SKU-030729,9667837,481
"Sony Monitor",SKU-030730,39098925,702
"Apple Monitor",SKU-030731,6061930,439
"Sony Tablet",SKU-030732,42040029,670
"Samsung Smartphone",SKU-030733,47608226,30
"Dell Smartphone",SKU-030734,17594640,607
"Sony Smartphone",SKU-030735,33399911,513
"Sony Monitor",SKU-030736,27215207,288
"HP Smartphone",SKU-030737,10721861,955
"Sony Camera",SKU-030738,10003696,537
"Apple Monitor",SKU-030739,17644894,80
"Samsung Monitor",SKU-030740,16368620,50
"Sony Tablet",SKU-030741,38116024,423
"Dell Tablet",SKU-030742,29577636,579
"Dell Camera",SKU-030743,43028108,96
"Sony Camera",SKU-030744,44302309,841
"Samsung Tablet",SKU-030745,26645347,815
"HP Camera",SKU-030746,49441304,893
"Dell Smartphone",SKU-030747,48245782,161
"Apple Laptop",SKU-030748,29679740,649
"Samsung Smartphone",SKU-030749,4566222,481
"Sony Laptop",SKU-030750,30331719,924
"Dell Camera",SKU-030751,37650632,806
"HP Laptop",SKU-030752,1384286,551
"Samsung Tablet",SKU-030753,2805554,721
"Sony Camera",SKU-030754,14318700,523
"Apple Monitor",SKU-030755,8366823,135
"HP Smartphone",SKU-030756,12662503,783
"Sony Smartphone",SKU-030757,27779472,598
"Apple Smartphone",SKU-030758,48683437,503
"Samsung Camera",SKU-030759,31404608,442
"Dell Tablet",SKU-030760,29831864,308
"Dell Tablet",SKU-030761,35623160,534
"Dell Tablet",SKU-030762,4743279,634
"Samsung Camera",SKU-030763,11796727,670
"Sony Camera",SKU-030764,36461695,128
"HP Tablet",SKU-030765,47500761,68
"Sony Monitor",SKU-030766,6432162,954
"HP Camera",SKU-030767,44109171,566
"Samsung Camera",SKU-030768,12157985,579
"HP Monitor",SKU-030769,12991472,986
"Samsung Tablet",SKU-030770,32450683,566
"Sony Monitor",SKU-030771,16221993,735
"Samsung Smartphone",SKU-030772,30875258,774
"Sony Camera",SKU-030773,46667153,744
"Sony Tablet",SKU-030774,26745147,766
"Dell Smartphone",SKU-030775,1537446,696
"HP Smartphone",SKU-030776,12200834,71
"Dell Camera",SKU-030777,26581381,558
"Dell Tablet",SKU-030778,39481138,941
"Sony Monitor",SKU-030779,23141621,819
"HP Smartphone",SKU-030780,40030433,857
"Apple Smartphone",SKU-030781,44212858,223
"Dell Tablet",SKU-030782,13985710,393
"Sony Smartphone",SKU-030783,37774843,651
"Apple Monitor",SKU-030784,40714648,151
"Sony Monitor",SKU-030785,38326906,405
"Dell Tablet",SKU-030786,20267484,123
"Dell Monitor",SKU-030787,9289976,45
"Dell Tablet",SKU-030788,26705734,288
"Dell Camera",SKU-030789,9348690,99
"Samsung Tablet",SKU-030790,40007203,432
"Sony Smartphone",SKU-030791,10420936,880
"Samsung Camera",SKU-030792,46347785,184
"HP Laptop",SKU-030793,25544770,618
"Dell Monitor",SKU-030794,14801147,782
"Apple Smartphone",SKU-030795,13402144,152
"Dell Laptop",SKU-030796,24537385,957
"Sony Laptop",SKU-030797,4951834,944
"Apple Tablet",SKU-030798,5665173,199
"HP Monitor",SKU-030799,44516844,175
"Dell Camera",SKU-030800,34822493,342
"Samsung Laptop",SKU-030801,1379513,611
"HP Laptop",SKU-030802,22195773,444
"Sony Smartphone",SKU-030803,24505052,806
"Dell Laptop",SKU-030804,22742054,246
"HP Laptop",SKU-030805,24032014,822
"Dell Smartphone",SKU-030806,37192806,290
"Samsung Tablet",SKU-030807,23578271,616
"Samsung Smartphone",SKU-030808,18757879,355
"Dell Camera",SKU-030809,16734955,65
"Samsung Monitor",SKU-030810,35558742,665
"Sony Smartphone",SKU-030811,30534693,126
"HP Tablet",SKU-030812,11577281,587
"Apple Tablet",SKU-030813,5336614,591
"Samsung Monitor",SKU-030814,33550672,179
"Dell Monitor",SKU-030815,36901529,435
"Samsung Laptop",SKU-030816,24936264,422
"HP Monitor",SKU-030817,42328791,540
"Dell Camera",SKU-030818,46716803,674
"Sony Laptop",SKU-030819,3092136,401
"Apple Laptop",SKU-030820,9560212,91
"Samsung Tablet",SKU-030821,19522917,934
"HP Monitor",SKU-030822,28862832,244
"HP Tablet",SKU-030823,4502391,878
"Apple Smartphone",SKU-030824,24978730,278
"Dell Monitor",SKU-030825,25194460,975
"Sony Laptop",SKU-030826,31358220,265
"Samsung Tablet",SKU-030827,11084268,81
"Sony Laptop",SKU-030828,7330918,476
"Apple Tablet",SKU-030829,48140372,904
"Dell Tablet",SKU-030830,16701957,990
"HP Smartphone",SKU-030831,23172375,740
"Apple Tablet",SKU-030832,45439104,431
"Samsung Smartphone",SKU-030833,48428789,979
"Apple Camera",SKU-030834,36497812,768
"HP Monitor",SKU-030835,39880065,929
"HP Monitor",SKU-030836,40790863,113
"Dell Camera",SKU-030837,8247192,489
"Dell Camera",SKU-030838,8161700,853
"Dell Smartphone",SKU-030839,4571176,390
"Dell Monitor",SKU-030840,40696156,163
"Dell Smartphone",SKU-030841,43730528,110
"HP Camera",SKU-030842,15458841,21
"Apple Monitor",SKU-030843,8231383,733
"Samsung Monitor",SKU-030844,38003304,520
"Sony Laptop",SKU-030845,24872333,89
"Sony Camera",SKU-030846,33033895,404
"Sony Camera",SKU-030847,28066121,22
"Sony Camera",SKU-030848,49382856,283
"Dell Monitor",SKU-030849,25926878,113
"HP Camera",SKU-030850,48609958,940
"Samsung Tablet",SKU-030851,26595800,333
"HP Smartphone",SKU-030852,25808933,81
"Sony Monitor",SKU-030853,33728663,467
"Apple Laptop",SKU-030854,12424921,330
"Samsung Laptop",SKU-030855,28344189,751
"Apple Laptop",SKU-030856,38034692,956
"Apple Camera",SKU-030857,17696775,537
"Dell Laptop",SKU-030858,25971851,711
"Apple Laptop",SKU-030859,11566158,156
"Dell Camera",SKU-030860,8841936,75
"Dell Laptop",SKU-030861,26845142,396
"HP Smartphone",SKU-030862,8678823,54
"Apple Monitor",SKU-030863,8430926,764
"Samsung Monitor",SKU-030864,36611520,708
"HP Laptop",SKU-030865,18638673,29
"Dell Monitor",SKU-030866,5880101,716
"Samsung Smartphone",SKU-030867,19594254,656
"Sony Smartphone",SKU-030868,17064123,822
"Sony Tablet",SKU-030869,29601819,227
"Apple Smartphone",SKU-030870,39316492,292
"Sony Tablet",SKU-030871,21980619,407
"Apple Smartphone",SKU-030872,8302559,904
"Sony Laptop",SKU-030873,34216884,560
"HP Smartphone",SKU-030874,33617244,353
"Dell Tablet",SKU-030875,11314193,994
"Samsung Tablet",SKU-030876,7160042,484
"Samsung Tablet",SKU-030877,29910960,119
"HP Smartphone",SKU-030878,1630622,731
"Sony Camera",SKU-030879,29264016,221
"Dell Tablet",SKU-030880,21921886,1000
"HP Tablet",SKU-030881,46579173,183
"Apple Laptop",SKU-030882,46702579,930
"Dell Smartphone",SKU-030883,22708856,15
"Samsung Monitor",SKU-030884,41442344,405
"Samsung Monitor",SKU-030885,49644988,982
"HP Camera",SKU-030886,45913581,927
"Dell Smartphone",SKU-030887,25950641,509
"Dell Tablet",SKU-030888,12645248,653
"Apple Camera",SKU-030889,18788045,31
"Apple Laptop",SKU-030890,3328966,988
"Samsung Monitor",SKU-030891,32702637,905
"Samsung Smartphone",SKU-030892,25510229,340
"Apple Tablet",SKU-030893,9648941,858
"Apple Smartphone",SKU-030894,42031175,406
"Sony Monitor",SKU-030895,32446224,249
"Dell Monitor",SKU-030896,41435290,879
"Samsung Monitor",SKU-030897,47352322,296
"Apple Smartphone",SKU-030898,7658168,581
"Apple Monitor",SKU-030899,17785632,628
"Apple Camera",SKU-030900,20727385,80
"HP Smartphone",SKU-030901,8546835,137
"HP Smartphone",SKU-030902,1595192,821
"Sony Tablet",SKU-030903,36119223,575
"Apple Tablet",SKU-030904,26636551,774
"Samsung Camera",SKU-030905,16938457,516
"Sony Laptop",SKU-030906,28856073,456
"HP Smartphone",SKU-030907,40593456,525
"Dell Laptop",SKU-030908,41442621,707
"Apple Laptop",SKU-030909,5435178,251
"HP Laptop",SKU-030910,6011587,682
"HP Smartphone",SKU-030911,5885194,428
"Apple Camera",SKU-030912,9429634,630
"HP Camera",SKU-030913,45022983,31
"Apple Camera",SKU-030914,48482779,201
"Sony Laptop",SKU-030915,40487128,200
"Apple Laptop",SKU-030916,38641364,419
"Sony Smartphone",SKU-030917,27090160,579
"HP Camera",SKU-030918,21226031,561
"Samsung Tablet",SKU-030919,35906233,153
"Apple Laptop",SKU-030920,43494663,612
"Apple Tablet",SKU-030921,39807378,75
"Samsung Smartphone",SKU-030922,19877331,863
"Apple Camera",SKU-030923,36795812,511
"HP Camera",SKU-030924,11610560,21
"Sony Smartphone",SKU-030925,5423804,641
"Sony Smartphone",SKU-030926,30682750,551
"Dell Laptop",SKU-030927,35648756,46
"HP Smartphone",SKU-030928,26899904,288
"Dell Smartphone",SKU-030929,36813618,977
"HP Tablet",SKU-030930,32785053,230
"Dell Monitor",SKU-030931,9887079,89
"Sony Smartphone",SKU-030932,29325600,184
"Dell Laptop",SKU-030933,15181833,853
"Apple Tablet",SKU-030934,3527131,70
"Sony Monitor",SKU-030935,31218538,442
"Sony Tablet",SKU-030936,10836273,76
"Samsung Camera",SKU-030937,46390364,22
"Apple Laptop",SKU-030938,22674023,720
"Samsung Smartphone",SKU-030939,49756862,882
"Dell Monitor",SKU-030940,1544763,866
"HP Monitor",SKU-030941,4825480,985
"Apple Laptop",SKU-030942,46960978,93
"HP Tablet",SKU-030943,44129316,124
"Sony Tablet",SKU-030944,1060259,489
"Dell Smartphone",SKU-030945,39433676,816
"Sony Tablet",SKU-030946,41828622,750
"Sony Laptop",SKU-030947,19920758,11
"HP Tablet",SKU-030948,42135691,61
"Apple Laptop",SKU-030949,46444082,76
"Sony Monitor",SKU-030950,26502930,666
"Dell Camera",SKU-030951,39599005,390
"HP Tablet",SKU-030952,11418588,965
"HP Monitor",SKU-030953,22796008,398
"Dell Camera",SKU-030954,44325999,405
"Apple Monitor",SKU-030955,10927550,76
"Apple Laptop",SKU-030956,35905331,512
"Samsung Camera",SKU-030957,16517885,77
"Sony Laptop",SKU-030958,38237413,213
"Dell Tablet",SKU-030959,15550601,907
"Samsung Tablet",SKU-030960,33263129,479
"Dell Camera",SKU-030961,16993143,576
"HP Laptop",SKU-030962,27166314,21
"Sony Laptop",SKU-030963,25508198,165
"Samsung Camera",SKU-030964,32471899,361
"Samsung Monitor",SKU-030965,5569651,719
"Samsung Monitor",SKU-030966,33548965,199
"Samsung Monitor",SKU-030967,37988365,588
"Samsung Tablet",SKU-030968,2047204,501
"Samsung Smartphone",SKU-030969,36116086,82
"Apple Tablet",SKU-030970,15287144,792
"Apple Smartphone",SKU-030971,2192842,451
"Samsung Camera",SKU-030972,22048971,39
"Apple Laptop",SKU-030973,44952247,28
"Apple Tablet",SKU-030974,34195644,803
"HP Smartphone",SKU-030975,9717912,798
"Sony Tablet",SKU-030976,33671264,52
"HP Tablet",SKU-030977,35585509,784
"HP Monitor",SKU-030978,21424795,251
"HP Camera",SKU-030979,17227063,804
"Dell Camera",SKU-030980,13513841,374
"Samsung Monitor",SKU-030981,44418660,778
"Sony Laptop",SKU-030982,2497057,800
"HP Smartphone",SKU-030983,42770819,216
"Apple Camera",SKU-030984,42518148,944
"HP Laptop",SKU-030985,32740826,646
"HP Camera",SKU-030986,49099874,986
"Samsung Tablet",SKU-030987,6112713,597
"Dell Tablet",SKU-030988,11459537,440
"Sony Laptop",SKU-030989,20355467,326
"Apple Laptop",SKU-030990,13792151,152
"HP Monitor",SKU-030991,15537371,48
"Dell Monitor",SKU-030992,25657781,768
"HP Camera",SKU-030993,13072901,569
"Samsung Laptop",SKU-030994,48520280,481
"Samsung Camera",SKU-030995,42921896,4
"Sony Laptop",SKU-030996,46781713,277
"Apple Smartphone",SKU-030997,15570323,866
"Samsung Camera",SKU-030998,36189878,103
"HP Smartphone",SKU-030999,48611796,307
"Samsung Monitor",SKU-031000,19108759,238
"HP Smartphone",SKU-031001,47240374,992
"Dell Camera",SKU-031002,20419718,247
"HP Smartphone",SKU-031003,2163402,561
"HP Camera",SKU-031004,14884812,861
"Samsung Camera",SKU-031005,26117946,764
"HP Laptop",SKU-031006,8371980,874
"Dell Camera",SKU-031007,26767409,960
"Samsung Smartphone",SKU-031008,9318989,486
"Samsung Smartphone",SKU-031009,27377855,772
"Dell Smartphone",SKU-031010,35129156,969
"Dell Camera",SKU-031011,20829470,788
"HP Smartphone",SKU-031012,33547525,175
"Apple Monitor",SKU-031013,18299719,375
"Sony Tablet",SKU-031014,7143767,410
"Apple Smartphone",SKU-031015,2528175,697
"Sony Smartphone",SKU-031016,30014501,305
"Samsung Camera",SKU-031017,21096830,141
"HP Laptop",SKU-031018,21762264,33
"HP Camera",SKU-031019,40750493,568
"Samsung Smartphone",SKU-031020,43823925,682
"Apple Smartphone",SKU-031021,1538352,603
"Dell Camera",SKU-031022,46726335,659
"HP Laptop",SKU-031023,46380176,69
"Samsung Tablet",SKU-031024,36014253,521
"HP Laptop",SKU-031025,12926702,669
"Sony Camera",SKU-031026,40782500,597
"Apple Monitor",SKU-031027,21524110,658
"Sony Tablet",SKU-031028,21982180,624
"Samsung Tablet",SKU-031029,47837803,958
"Samsung Camera",SKU-031030,5354804,630
"Dell Camera",SKU-031031,6460714,927
"Dell Smartphone",SKU-031032,37620471,161
"Samsung Tablet",SKU-031033,11317797,75
"HP Laptop",SKU-031034,17692212,51
"Sony Camera",SKU-031035,38612782,269
"HP Monitor",SKU-031036,15345141,401
"Sony Tablet",SKU-031037,2067345,938
"Dell Tablet",SKU-031038,7792644,975
"Sony Laptop",SKU-031039,38988086,6
"Apple Camera",SKU-031040,3714698,430
"HP Smartphone",SKU-031041,22155589,972
"Apple Smartphone",SKU-031042,12579624,419
"Samsung Smartphone",SKU-031043,12508449,208
"HP Camera",SKU-031044,7339316,856
"Samsung Laptop",SKU-031045,32157685,488
"HP Camera",SKU-031046,43546402,955
"HP Tablet",SKU-031047,32173728,20
"Apple Laptop",SKU-031048,32544045,189
"Dell Smartphone",SKU-031049,8678552,862
"Apple Camera",SKU-031050,10864120,45
"Apple Monitor",SKU-031051,45687807,886
"Apple Tablet",SKU-031052,32763860,331
"HP Monitor",SKU-031053,33344740,494
"HP Laptop",SKU-031054,43085726,596
"Apple Tablet",SKU-031055,43024794,239
"Sony Laptop",SKU-031056,9808615,323
"HP Laptop",SKU-031057,47321271,27
"Apple Smartphone",SKU-031058,31323695,334
"Apple Monitor",SKU-031059,2639267,525
"Dell Laptop",SKU-031060,45404397,296
"Dell Smartphone",SKU-031061,22637977,168
"Dell Tablet",SKU-031062,17277762,466
"Sony Laptop",SKU-031063,18388666,478
"Sony Smartphone",SKU-031064,19544945,560
"Apple Tablet",SKU-031065,32102071,761
"Apple Monitor",SKU-031066,19252652,855
"Sony Laptop",SKU-031067,35539790,181
"Apple Laptop",SKU-031068,10145154,206
"Sony Tablet",SKU-031069,25770913,989
"Apple Smartphone",SKU-031070,28173514,522
"Apple Monitor",SKU-031071,32173919,235
"Sony Smartphone",SKU-031072,11565650,33
"Dell Tablet",SKU-031073,28560310,494
"HP Laptop",SKU-031074,45220988,188
"HP Tablet",SKU-031075,36838451,736
"HP Tablet",SKU-031076,46687326,935
"Apple Monitor",SKU-031077,48035540,725
"Sony Laptop",SKU-031078,22360968,265
"Sony Camera",SKU-031079,41595507,648
"Sony Monitor",SKU-031080,10292332,49
"Apple Camera",SKU-031081,6821566,625
"Sony Laptop",SKU-031082,48506393,237
"Sony Laptop",SKU-031083,7989963,763
"Apple Smartphone",SKU-031084,48812754,369
"Samsung Camera",SKU-031085,25719577,23
"Samsung Monitor",SKU-031086,23678165,475
"Apple Smartphone",SKU-031087,17079369,622
"Samsung Camera",SKU-031088,39192411,236
"Apple Monitor",SKU-031089,2531836,57
"Samsung Camera",SKU-031090,41526607,916
"Apple Monitor",SKU-031091,7613598,385
"Apple Monitor",SKU-031092,47270576,847
